vehicle_id,vehicle_type,make,model,model_year,colour,date_stolen,region,region_population,region_density_km2,make_type
172,Trailer,Trailer,ROADCHIEF 8X5,2019.0,Silver,2022-03-24,Otago,"246,000",7.89,Standard
1195,Stationwagon,Nissan,TERRANO,1997.0,Green,2022-03-24,Bay of Plenty,"347,700",28.8,Standard
364,Trailer,Trailer,TANDEM,2020.0,Black,2022-03-24,Bay of Plenty,"347,700",28.8,Standard
3579,Hatchback,Toyota,AQUA,2014.0,White,2022-03-24,Northland,"201,500",16.11,Standard
3759,Hatchback,Toyota,COROLLA,2005.0,White,2022-03-24,Auckland,"1,695,200",343.09,Standard
970,Roadbike,KTM,SUPERDUKE,2006.0,Orange,2022-03-24,Auckland,"1,695,200",343.09,Standard
1191,Saloon,Ford,FALCON,2004.0,Silver,2022-03-24,Auckland,"1,695,200",343.09,Standard
996,Moped,TNT Motor,OTTO,2019.0,Black,2022-03-24,Auckland,"1,695,200",343.09,Standard
3236,Hatchback,Toyota,VITZ,2007.0,Black,2022-03-24,Auckland,"1,695,200",343.09,Standard
3719,Stationwagon,Toyota,COROLLA,2015.0,Silver,2022-03-24,Waikato,"513,800",21.5,Standard
747,Utility,Ford,COURIER,2001.0,Blue,2022-03-24,Wellington,"543,500",67.52,Standard
1566,Utility,Nissan,NAVARA,2005.0,White,2022-03-24,Wellington,"543,500",67.52,Standard
2779,Saloon,Nissan,TEANA,2006.0,Gold,2022-03-24,Auckland,"1,695,200",343.09,Standard
2509,Stationwagon,Subaru,LEGACY,2006.0,Silver,2022-03-24,Auckland,"1,695,200",343.09,Standard
2663,Hatchback,Mazda,DEMIO,2004.0,Silver,2022-03-24,Wellington,"543,500",67.52,Standard
754,Hatchback,Honda,CIVIC,2001.0,Red,2022-03-24,Waikato,"513,800",21.5,Standard
287,Caravan,Caravan,LUNA DELTA,2007.0,White,2022-03-24,Wellington,"543,500",67.52,Standard
4103,Hatchback,Ford,FESTIVA 1.3XL 3DR,1992.0,Blue,2022-03-24,Manawatū-Whanganui,"258,200",11.62,Standard
710,Roadbike,Suzuki,DR650SE,2010.0,White,2022-03-24,Auckland,"1,695,200",343.09,Standard
3103,Hatchback,Mazda,FAMILIA,1998.0,Blue,2022-03-24,Northland,"201,500",16.11,Standard
426,Caravan,Caravan,LUNAR,2009.0,White,2022-03-24,Canterbury,"655,000",14.72,Standard
2178,Utility,Ford,COURIER,2004.0,Blue,2022-03-25,Gisborne,"52,100",6.21,Standard
3479,Trailer - Heavy,Trailer,CUSTOM,2008.0,Silver,2022-03-25,Auckland,"1,695,200",343.09,Standard
1929,Hatchback,Volkswagen,POLO,1996.0,Purple,2022-03-25,Northland,"201,500",16.11,Standard
258,Trailer,Titan,DOMESTIC TRAILER,2019.0,Silver,2022-03-25,Wellington,"543,500",67.52,Standard
1249,Moped,TNT Motor,OTTO,2020.0,Black,2022-03-25,Auckland,"1,695,200",343.09,Standard
2196,Saloon,Ford,FAIRLANE,2007.0,Grey,2022-03-25,Bay of Plenty,"347,700",28.8,Standard
3458,Hatchback,Toyota,BLADE,2007.0,Silver,2022-03-25,Auckland,"1,695,200",343.09,Standard
276,Trailer,Trailer,GOUGH ENGINEERING,2016.0,Silver,2022-03-25,Waikato,"513,800",21.5,Standard
2146,Hatchback,Honda,FIT,2002.0,White,2022-03-25,Gisborne,"52,100",6.21,Standard
1854,Stationwagon,Toyota,ALTEZZA,2001.0,Blue,2022-03-25,Gisborne,"52,100",6.21,Standard
1723,Stationwagon,Honda,CRV,1997.0,Blue,2022-03-25,Wellington,"543,500",67.52,Standard
1613,Utility,Ford,COURIER,2006.0,White,2022-03-25,Auckland,"1,695,200",343.09,Standard
442,Trailer,Kea,KC846,2000.0,Silver,2022-03-25,Waikato,"513,800",21.5,Standard
4036,Saloon,Toyota,MARKX,2005.0,Silver,2022-03-25,Bay of Plenty,"347,700",28.8,Standard
895,Roadbike,Suzuki,GN125H,2010.0,Black,2022-03-25,Auckland,"1,695,200",343.09,Standard
1374,Light Van,Ford,ECONOVAN,2004.0,White,2022-03-25,Auckland,"1,695,200",343.09,Standard
4004,Trailer,Pinto,UNBRAKED TANDEM,2010.0,Silver,2022-03-25,Southland,"102,400",3.28,Standard
2053,Stationwagon,Mazda,FAMILIA,2000.0,Black,2022-03-25,Wellington,"543,500",67.52,Standard
4010,Other Truck,Isuzu,N SERIES,2022.0,White,2022-03-25,Otago,"246,000",7.89,Standard
2064,Trailer,Trailer,LOCHIEL,2005.0,Green,2022-03-25,Otago,"246,000",7.89,Standard
4295,Utility,Nissan,DATSUN,1992.0,Green,2022-03-25,Bay of Plenty,"347,700",28.8,Standard
2855,Hatchback,Toyota,VITZ,2006.0,White,2022-03-25,Gisborne,"52,100",6.21,Standard
3954,Saloon,Nissan,SKYLINE,2008.0,Black,2022-03-25,Auckland,"1,695,200",343.09,Standard
3831,Stationwagon,Seat,TARRACO,2021.0,Black,2022-03-25,Auckland,"1,695,200",343.09,Standard
3598,Utility,Ford,RANGER,2015.0,White,2022-03-25,Auckland,"1,695,200",343.09,Standard
1433,Light Van,Toyota,HIACE,2004.0,White,2022-03-25,Wellington,"543,500",67.52,Standard
3859,Hatchback,BMW,116I,2010.0,Blue,2022-03-25,Auckland,"1,695,200",343.09,Luxury
2442,Saloon,Mazda,AXELA,2005.0,White,2022-03-25,Gisborne,"52,100",6.21,Standard
2491,Stationwagon,Toyota,CALDINA,1996.0,Red,2022-03-25,Otago,"246,000",7.89,Standard
621,Roadbike,Suzuki,DR-Z400,2007.0,Yellow,2022-03-25,Wellington,"543,500",67.52,Standard
3804,Saloon,Nissan,MAXIMA,2004.0,Black,2022-03-25,Auckland,"1,695,200",343.09,Standard
1325,Roadbike,KTM,390,2022.0,Silver,2022-03-25,Auckland,"1,695,200",343.09,Standard
3619,Utility,Ford,COURIER,1986.0,White,2022-03-25,Wellington,"543,500",67.52,Standard
3771,Stationwagon,Toyota,RAV4,2020.0,Grey,2022-03-25,Auckland,"1,695,200",343.09,Standard
2434,Saloon,Subaru,LEGACY,2009.0,Black,2022-03-25,Nelson,"54,500",129.15,Standard
2759,Stationwagon,Toyota,WISH,2004.0,Silver,2022-03-25,Northland,"201,500",16.11,Standard
3853,Stationwagon,Mazda,CX-5,2012.0,Red,2022-03-25,Auckland,"1,695,200",343.09,Standard
3713,Hatchback,Toyota,AQUA,2014.0,Silver,2022-03-25,Auckland,"1,695,200",343.09,Standard
1559,Stationwagon,Ford,TERRITORY,2005.0,Black,2022-03-25,Auckland,"1,695,200",343.09,Standard
3763,Sports Car,Mini,COOPER,2002.0,Blue,2022-03-25,Auckland,"1,695,200",343.09,Luxury
801,Saloon,BMW,318I,2000.0,Silver,2022-03-25,Gisborne,"52,100",6.21,Luxury
3739,Saloon,Mazda,AXELA,2013.0,Blue,2022-03-25,Auckland,"1,695,200",343.09,Standard
382,Trailer,Trailer,PRATTLEY,1974.0,Grey,2022-03-26,Canterbury,"655,000",14.72,Standard
677,Roadbike,Honda,CBR,2014.0,Black,2022-03-26,Bay of Plenty,"347,700",28.8,Standard
3354,Stationwagon,Isuzu,MU-X,2018.0,White,2022-03-26,Auckland,"1,695,200",343.09,Standard
4308,Stationwagon,Subaru,FORESTER,1998.0,Red,2022-03-26,Wellington,"543,500",67.52,Standard
1650,Stationwagon,Toyota,RAV4,1995.0,Blue,2022-03-26,Gisborne,"52,100",6.21,Standard
3846,Saloon,Cadillac,STS,2008.0,Silver,2022-03-26,Auckland,"1,695,200",343.09,Luxury
3122,Sports Car,Mazda,MX5,1990.0,Red,2022-03-26,Hawke's Bay,"182,700",12.92,Standard
2777,Utility,Toyota,HILUX,2014.0,White,2022-03-26,Nelson,"54,500",129.15,Standard
3019,Hatchback,Honda,FIT,2004.0,White,2022-03-26,Auckland,"1,695,200",343.09,Standard
4032,Utility,Mitsubishi,TRITON,2014.0,Silver,2022-03-26,Auckland,"1,695,200",343.09,Standard
2056,Stationwagon,Toyota,SURF,1997.0,White,2022-03-26,Canterbury,"655,000",14.72,Standard
1884,Hatchback,Toyota,SPACIO,1998.0,Silver,2022-03-26,Northland,"201,500",16.11,Standard
2906,Hatchback,Honda,FIT,2006.0,Grey,2022-03-26,Auckland,"1,695,200",343.09,Standard
1815,Trailer,Trailer,HOMEBUILT,2005.0,Green,2022-03-26,Auckland,"1,695,200",343.09,Standard
2138,Utility,Ford,COURIER,2001.0,White,2022-03-26,Bay of Plenty,"347,700",28.8,Standard
949,Roadbike,Suzuki,GSX150,2019.0,Red,2022-03-26,Hawke's Bay,"182,700",12.92,Standard
3868,Saloon,Mazda,ATENZA,2007.0,White,2022-03-26,Auckland,"1,695,200",343.09,Standard
2542,Saloon,Volkswagen,PASSAT,2006.0,White,2022-03-26,Auckland,"1,695,200",343.09,Standard
3476,Trailer,Trailer,FACTORY BUILT,2008.0,Silver,2022-03-26,Nelson,"54,500",129.15,Standard
2932,Hatchback,BMW,MINI,2004.0,Silver,2022-03-26,Gisborne,"52,100",6.21,Luxury
2865,Light Van,Mazda,BONGO,2009.0,White,2022-03-26,Wellington,"543,500",67.52,Standard
1755,Saloon,Honda,TORNEO,1998.0,Blue,2022-03-26,Auckland,"1,695,200",343.09,Standard
1436,Light Van,Toyota,HIACE,2004.0,Blue,2022-03-26,Wellington,"543,500",67.52,Standard
61,Trailer,Trailer,TRAILERWORLD 9X5 HSB,2021.0,Silver,2022-03-26,Auckland,"1,695,200",343.09,Standard
3796,Hatchback,Suzuki,SWIFT,2011.0,Silver,2022-03-26,Auckland,"1,695,200",343.09,Standard
2266,Stationwagon,Mazda,ATENZA,2002.0,Silver,2022-03-26,Gisborne,"52,100",6.21,Standard
2838,Saloon,Toyota,ALLION,2005.0,Silver,2022-03-26,Auckland,"1,695,200",343.09,Standard
293,Roadbike,Suzuki,GSX 750,2005.0,Blue,2022-03-26,Auckland,"1,695,200",343.09,Standard
4469,Hatchback,Nissan,PULSAR,2000.0,Green,2022-03-26,Auckland,"1,695,200",343.09,Standard
3945,Stationwagon,BMW,X5,2006.0,White,2022-03-26,Auckland,"1,695,200",343.09,Luxury
1275,Moped,Ubco,2X2ADV,2021.0,White,2022-03-26,Wellington,"543,500",67.52,Standard
2501,Stationwagon,Honda,ODYSSEY,2005.0,White,2022-03-27,Auckland,"1,695,200",343.09,Standard
1049,Utility,Ford,COURIER,2003.0,White,2022-03-27,Canterbury,"655,000",14.72,Standard
1406,Utility,Toyota,HILUX,2004.0,Silver,2022-03-27,Wellington,"543,500",67.52,Standard
2852,Saloon,Mazda,AXELA,2007.0,White,2022-03-27,Bay of Plenty,"347,700",28.8,Standard
2218,Stationwagon,Toyota,IPSUM,2003.0,Silver,2022-03-27,Auckland,"1,695,200",343.09,Standard
3310,Saloon,Mazda,ATENZA,2007.0,Gold,2022-03-27,Gisborne,"52,100",6.21,Standard
3510,Hatchback,Mazda,DEMIO,2006.0,Brown,2022-03-27,Auckland,"1,695,200",343.09,Standard
3207,Stationwagon,Honda,ODYSSEY,2004.0,Purple,2022-03-27,Bay of Plenty,"347,700",28.8,Standard
3420,Stationwagon,Toyota,WISH,2007.0,White,2022-03-27,Bay of Plenty,"347,700",28.8,Standard
2576,Saloon,Toyota,PRIUS,2010.0,White,2022-03-27,Auckland,"1,695,200",343.09,Standard
1567,Utility,Ford,COURIER,2005.0,White,2022-03-27,Otago,"246,000",7.89,Standard
1523,Saloon,BMW,530I,2005.0,Green,2022-03-27,Wellington,"543,500",67.52,Luxury
3041,Boat Trailer,Trailer,HOSKING MULTI ROLLER,2007.0,Silver,2022-03-27,Auckland,"1,695,200",343.09,Standard
1527,Utility,Mazda,BOUNTY,2005.0,White,2022-03-27,Canterbury,"655,000",14.72,Standard
3112,Hatchback,Mazda,DEMIO,2008.0,Grey,2022-03-27,Auckland,"1,695,200",343.09,Standard
2470,Stationwagon,Subaru,LEGACY,2005.0,Black,2022-03-27,Wellington,"543,500",67.52,Standard
667,Roadbike,Yamaha,YZF,2013.0,Blue,2022-03-27,Wellington,"543,500",67.52,Standard
207,Roadbike,Honda,XL250,1985.0,White,2022-03-27,Wellington,"543,500",67.52,Standard
4245,Trailer,Trailer,HOMEBUILT AFC JETSKI,2013.0,Silver,2022-03-27,Waikato,"513,800",21.5,Standard
2369,Saloon,Toyota,ALLION,2006.0,Silver,2022-03-27,Otago,"246,000",7.89,Standard
3653,Hatchback,Mazda,AXELA,2009.0,White,2022-03-27,Bay of Plenty,"347,700",28.8,Standard
712,Moped,Piaggio,ZIP,2013.0,Black,2022-03-27,Wellington,"543,500",67.52,Standard
2976,Hatchback,Suzuki,SWIFT,2005.0,Black,2022-03-27,Bay of Plenty,"347,700",28.8,Standard
1113,Light Van,Nissan,CARAVAN,1997.0,White,2022-03-27,Waikato,"513,800",21.5,Standard
3969,Sports Car,Audi,RS5,2014.0,Grey,2022-03-27,Auckland,"1,695,200",343.09,Standard
2025,Utility,Ford,RANGER,2009.0,Silver,2022-03-27,Hawke's Bay,"182,700",12.92,Standard
2971,Stationwagon,Toyota,SIENTA,2006.0,Silver,2022-03-27,Auckland,"1,695,200",343.09,Standard
3694,Stationwagon,Nissan,WINGROAD,2012.0,White,2022-03-27,Northland,"201,500",16.11,Standard
1101,Saloon,Honda,ACCORD,2003.0,Grey,2022-03-27,Auckland,"1,695,200",343.09,Standard
1968,Stationwagon,Subaru,LEGACY,2002.0,Silver,2022-03-27,Auckland,"1,695,200",343.09,Standard
3008,Saloon,Nissan,SKYLINE,2007.0,Grey,2022-03-27,Auckland,"1,695,200",343.09,Standard
3278,Saloon,Toyota,MARKX,2005.0,White,2022-03-27,Auckland,"1,695,200",343.09,Standard
2942,Hatchback,BMW,116I,2007.0,Silver,2022-03-27,Auckland,"1,695,200",343.09,Luxury
1892,Saloon,Honda,ACCORD,1998.0,Grey,2022-03-27,Auckland,"1,695,200",343.09,Standard
3373,Saloon,Jaguar,XF,2009.0,Blue,2022-03-27,Auckland,"1,695,200",343.09,Luxury
1484,Hatchback,Toyota,RAV4,1996.0,Green,2022-03-27,Bay of Plenty,"347,700",28.8,Standard
942,Roadbike,Vespa,150,1974.0,Blue,2022-03-27,Auckland,"1,695,200",343.09,Standard
2962,Stationwagon,Mazda,FAMILIA,1998.0,Silver,2022-03-27,Auckland,"1,695,200",343.09,Standard
1890,Hatchback,Toyota,DUET,1998.0,Gold,2022-03-27,Auckland,"1,695,200",343.09,Standard
2692,Saloon,Mercedes-Benz,E350,2009.0,Silver,2022-03-28,Auckland,"1,695,200",343.09,Luxury
265,Caravan,Veteran,710,2016.0,White,2022-03-28,Waikato,"513,800",21.5,Standard
3666,Hatchback,Mazda,DEMIO,2008.0,Blue,2022-03-28,Auckland,"1,695,200",343.09,Standard
2407,Utility,Toyota,HILUX,2012.0,White,2022-03-28,Manawatū-Whanganui,"258,200",11.62,Standard
454,Moped,Yamaha,JOG,1999.0,Black,2022-03-28,Taranaki,"127,300",17.55,Standard
2979,Stationwagon,Subaru,FORESTER,2005.0,Red,2022-03-28,Wellington,"543,500",67.52,Standard
3588,Hatchback,Mazda,DEMIO,2007.0,White,2022-03-28,Auckland,"1,695,200",343.09,Standard
3617,Hatchback,Mazda,DEMIO,2010.0,Red,2022-03-28,Auckland,"1,695,200",343.09,Standard
3583,Other Truck,Toyota,HILUX,1997.0,White,2022-03-28,Northland,"201,500",16.11,Standard
554,Trailer,Trailer,HOMEMADE,1996.0,Grey,2022-03-28,Waikato,"513,800",21.5,Standard
2801,Stationwagon,Suzuki,GRAND VITARA,2007.0,Brown,2022-03-28,Wellington,"543,500",67.52,Standard
2231,Light Van,Hyundai,H1,2010.0,White,2022-03-28,Auckland,"1,695,200",343.09,Standard
2954,Stationwagon,Subaru,FORESTER,2005.0,Silver,2022-03-28,Canterbury,"655,000",14.72,Standard
2957,Utility,Ford,RANGER,2016.0,Black,2022-03-28,Canterbury,"655,000",14.72,Standard
4139,Utility,Ford,COURIER 4X2 CREW,1993.0,Red,2022-03-28,Waikato,"513,800",21.5,Standard
1946,Stationwagon,Porsche,CAYENNE,2008.0,Blue,2022-03-28,Auckland,"1,695,200",343.09,Luxury
3377,Stationwagon,Nissan,X-TRAIL,2018.0,Black,2022-03-28,Waikato,"513,800",21.5,Standard
367,Trailer,Titan,DOMESTIC TRAILER,2020.0,Silver,2022-03-28,Gisborne,"52,100",6.21,Standard
2974,Stationwagon,Mercedes-Benz,B180,2012.0,White,2022-03-28,Auckland,"1,695,200",343.09,Luxury
595,Trailer - Heavy,Trailer,GT17023,2018.0,Silver,2022-03-28,Auckland,"1,695,200",343.09,Standard
4125,Hatchback,Ford,LASER 1.3XL HATCH,1993.0,White,2022-03-28,Waikato,"513,800",21.5,Standard
4124,Trailer,Factory Built,BRENT SMITH TRAILERS,2011.0,Silver,2022-03-28,Manawatū-Whanganui,"258,200",11.62,Standard
4188,Saloon,Nissan,BLUEBIRD,1992.0,Green,2022-03-28,Otago,"246,000",7.89,Standard
4501,Saloon,Honda,CIVIC,2001.0,Gold,2022-03-28,Wellington,"543,500",67.52,Standard
1691,Saloon,Toyota,ALTEZZA,1999.0,Silver,2022-03-28,Hawke's Bay,"182,700",12.92,Standard
1570,Utility,Ford,COURIER,2005.0,Blue,2022-03-28,Nelson,"54,500",129.15,Standard
424,Trailer,Trailer,TRAYLA,2020.0,Silver,2022-03-28,Waikato,"513,800",21.5,Standard
971,Moped,TNT Motor,OTTO,2019.0,Black,2022-03-28,Auckland,"1,695,200",343.09,Standard
2608,Hatchback,Holden,BARINA SPARK,2013.0,Black,2022-03-28,Auckland,"1,695,200",343.09,Standard
4250,Trailer,Trailer,HAULER,2013.0,Silver,2022-03-28,Canterbury,"655,000",14.72,Standard
2090,Stationwagon,Mazda,FAMILIA,1998.0,Silver,2022-03-28,Auckland,"1,695,200",343.09,Standard
103,Trailer,Trailer,MARTIN ENGINEERING,1998.0,White,2022-03-28,Auckland,"1,695,200",343.09,Standard
2109,Hatchback,Honda,CIVIC,2003.0,Silver,2022-03-28,Waikato,"513,800",21.5,Standard
2082,Hatchback,Honda,CIVIC,2000.0,Silver,2022-03-28,Auckland,"1,695,200",343.09,Standard
4053,Boat Trailer,Trailer,BOAT,2006.0,Silver,2022-03-28,Bay of Plenty,"347,700",28.8,Standard
1380,Saloon,Toyota,CORONA,1996.0,White,2022-03-28,Bay of Plenty,"347,700",28.8,Standard
2845,Saloon,Toyota,MARKX,2006.0,White,2022-03-28,Wellington,"543,500",67.52,Standard
706,Roadbike,Kawasaki,EX,2014.0,White,2022-03-28,Auckland,"1,695,200",343.09,Standard
1184,Saloon,Mitsubishi,LANCER,2003.0,Silver,2022-03-28,Auckland,"1,695,200",343.09,Standard
2565,Stationwagon,Nissan,WINGROAD,2006.0,Silver,2022-03-28,Auckland,"1,695,200",343.09,Standard
3705,Utility,Mitsubishi,TRITON,2002.0,Green,2022-03-28,Hawke's Bay,"182,700",12.92,Standard
2511,Saloon,Honda,ACCORD,2005.0,Black,2022-03-28,Auckland,"1,695,200",343.09,Standard
4316,Saloon,Honda,DOMANI,1993.0,Blue,2022-03-28,Gisborne,"52,100",6.21,Standard
3273,Hatchback,Mitsubishi,MIRAGE,2017.0,Silver,2022-03-28,Wellington,"543,500",67.52,Standard
3900,Saloon,Nissan,FUGA,2007.0,Brown,2022-03-28,Waikato,"513,800",21.5,Standard
1139,Light Van,Mazda,E2000,2003.0,White,2022-03-29,Nelson,"54,500",129.15,Standard
2731,Saloon,Hyundai,I40,2014.0,Silver,2022-03-29,Auckland,"1,695,200",343.09,Standard
2190,Hatchback,Mercedes-Benz,B,2010.0,Grey,2022-03-29,Auckland,"1,695,200",343.09,Luxury
2679,Stationwagon,Mazda,CX-7,2007.0,Blue,2022-03-29,Otago,"246,000",7.89,Standard
2904,Stationwagon,Dodge,JOURNEY,2015.0,White,2022-03-29,Auckland,"1,695,200",343.09,Standard
4196,Sports Car,Mazda,EUNOS ROADSTER,1989.0,Red,2022-03-29,Bay of Plenty,"347,700",28.8,Standard
940,Moped,Suzuki,UZ50,2015.0,White,2022-03-29,Auckland,"1,695,200",343.09,Standard
1310,Moped,TNT Motor,ROMA,2022.0,Red,2022-03-29,Canterbury,"655,000",14.72,Standard
1091,Saloon,Toyota,CHASER,1994.0,Green,2022-03-29,Bay of Plenty,"347,700",28.8,Standard
3478,Trailer,Trailer,WIRECO BUILT,2008.0,Silver,2022-03-29,Bay of Plenty,"347,700",28.8,Standard
1023,Roadbike,Suzuki,GSX150,2019.0,Black,2022-03-29,Northland,"201,500",16.11,Standard
4516,Trailer,Trailer,,1984.0,Green,2022-03-29,Nelson,"54,500",129.15,Standard
115,Trailer,Trailer,TANK,2018.0,Silver,2022-03-29,Canterbury,"655,000",14.72,Standard
3943,Hatchback,Toyota,COROLLA XL,1988.0,Blue,2022-03-29,Canterbury,"655,000",14.72,Standard
2868,Sports Car,Mazda,RX-8,2005.0,Blue,2022-03-29,Wellington,"543,500",67.52,Standard
2847,Stationwagon,Honda,ACCORD,2001.0,Silver,2022-03-29,Auckland,"1,695,200",343.09,Standard
2223,Hatchback,Volkswagen,GOLF,2001.0,Silver,2022-03-29,Auckland,"1,695,200",343.09,Standard
177,Trailer,Kea,KC106AB,2019.0,Silver,2022-03-29,Waikato,"513,800",21.5,Standard
2878,Hatchback,Toyota,VITZ,2006.0,Silver,2022-03-29,Auckland,"1,695,200",343.09,Standard
1487,Stationwagon,Nissan,PULSAR,1997.0,Blue,2022-03-29,Waikato,"513,800",21.5,Standard
1515,Saloon,Honda,ACCORD,1998.0,White,2022-03-29,Auckland,"1,695,200",343.09,Standard
3396,Saloon,Holden,VX COMMODORE,2000.0,Silver,2022-03-29,Waikato,"513,800",21.5,Standard
2648,Hatchback,Renault,LUTECIA,2006.0,Orange,2022-03-29,Waikato,"513,800",21.5,Standard
3682,Stationwagon,Honda,ACCORD,2009.0,Black,2022-03-29,Auckland,"1,695,200",343.09,Standard
4246,Trailer,Trailer,FOXENG 2000,2013.0,Silver,2022-03-29,Wellington,"543,500",67.52,Standard
3304,Hatchback,Mazda,DEMIO,2009.0,Silver,2022-03-29,Auckland,"1,695,200",343.09,Standard
3034,Saloon,Ford,MONDEO,2003.0,Silver,2022-03-29,Auckland,"1,695,200",343.09,Standard
2097,Saloon,Holden,VT COMMODORE,1998.0,Blue,2022-03-29,Southland,"102,400",3.28,Standard
2472,Hatchback,Nissan,TIIDA,2005.0,Silver,2022-03-29,Canterbury,"655,000",14.72,Standard
1110,Utility,Ford,COURIER,2003.0,Silver,2022-03-29,Taranaki,"127,300",17.55,Standard
3669,Hatchback,Suzuki,SWIFT,2009.0,Grey,2022-03-29,Auckland,"1,695,200",343.09,Standard
3989,Utility,Mitsubishi,L200 D/CAB,1989.0,Grey,2022-03-29,Canterbury,"655,000",14.72,Standard
4233,Utility,Nissan,NAVARA,1996.0,White,2022-03-29,Nelson,"54,500",129.15,Standard
4097,Sports Car,Toyota,COROLLA L/B MAN,1992.0,Red,2022-03-29,Otago,"246,000",7.89,Standard
1381,Stationwagon,Mazda,FAMILIA,2000.0,White,2022-03-29,Bay of Plenty,"347,700",28.8,Standard
1370,Stationwagon,Subaru,OUTBACK,2004.0,White,2022-03-29,Canterbury,"655,000",14.72,Standard
4429,Trailer,Kea,KC95EXC,2014.0,Silver,2022-03-30,Waikato,"513,800",21.5,Standard
4296,Other Truck,Toyota,DYNA,1993.0,White,2022-03-30,Canterbury,"655,000",14.72,Standard
1438,Stationwagon,Toyota,LANDCRUISER,1998.0,Blue,2022-03-30,Canterbury,"655,000",14.72,Standard
3415,Hatchback,Mitsubishi,COLT,2009.0,Red,2022-03-30,Canterbury,"655,000",14.72,Standard
972,Roadbike,Kawasaki,EX,2019.0,Green,2022-03-30,Auckland,"1,695,200",343.09,Standard
2529,Saloon,Nissan,TEANA,2005.0,Silver,2022-03-30,Auckland,"1,695,200",343.09,Standard
1235,Roadbike,Suzuki,GSX250FRLL9,2021.0,Black,2022-03-30,Auckland,"1,695,200",343.09,Standard
3634,Stationwagon,Mazda,MPV,2006.0,White,2022-03-30,Auckland,"1,695,200",343.09,Standard
926,Roadbike,Harley Davidson,SPORTSTER,2006.0,Blue,2022-03-30,Auckland,"1,695,200",343.09,Standard
375,Boat Trailer,Trailer,GIBBONS,1996.0,Grey,2022-03-30,Northland,"201,500",16.11,Standard
3607,Stationwagon,Mazda,AXELA,2008.0,Grey,2022-03-30,Taranaki,"127,300",17.55,Standard
2508,Hatchback,Toyota,CALDINA,2003.0,Orange,2022-03-30,Auckland,"1,695,200",343.09,Standard
1514,Saloon,Ford,MONDEO,2005.0,Silver,2022-03-30,Wellington,"543,500",67.52,Standard
2208,Stationwagon,Nissan,WINGROAD,2003.0,White,2022-03-30,Auckland,"1,695,200",343.09,Standard
311,Boat Trailer,Trailer,JETSKI,2020.0,Silver,2022-03-30,Waikato,"513,800",21.5,Standard
3654,Saloon,Subaru,LEGACY,2008.0,Blue,2022-03-30,Auckland,"1,695,200",343.09,Standard
875,Roadbike,Vespa,SPRINT,2015.0,White,2022-03-30,Auckland,"1,695,200",343.09,Standard
335,Trailer,Trailer,DOMESTIC,2016.0,Silver,2022-03-30,Auckland,"1,695,200",343.09,Standard
297,Boat Trailer,Trailer,SPORTLINE 610 HT,2019.0,Grey,2022-03-30,Waikato,"513,800",21.5,Standard
3321,Saloon,BMW,528I,2010.0,Silver,2022-03-30,Auckland,"1,695,200",343.09,Luxury
1321,Roadbike,KTM,1290,2021.0,Orange,2022-03-30,Auckland,"1,695,200",343.09,Standard
965,Roadbike,BMW,G310,2017.0,Blue,2022-03-30,Auckland,"1,695,200",343.09,Luxury
1364,Stationwagon,Isuzu,BIGHORN,1993.0,Green,2022-03-30,Canterbury,"655,000",14.72,Standard
1037,Saloon,Mazda,FAMILIA,1994.0,Silver,2022-03-30,Auckland,"1,695,200",343.09,Standard
171,Trailer,Trailer,ELITE 8X4,2016.0,Silver,2022-03-30,Canterbury,"655,000",14.72,Standard
3695,Convertible,Mazda,MX-5,2001.0,Black,2022-03-30,Bay of Plenty,"347,700",28.8,Standard
1967,Hatchback,Mitsubishi,COLT,2008.0,Blue,2022-03-30,Gisborne,"52,100",6.21,Standard
663,Boat Trailer,Trailer,LOCAL,2002.0,Silver,2022-03-30,Waikato,"513,800",21.5,Standard
1353,Stationwagon,Toyota,HIACE,1997.0,White,2022-03-30,Auckland,"1,695,200",343.09,Standard
3826,Saloon,Mitsubishi,LANCER,1998.0,Green,2022-03-30,Wellington,"543,500",67.52,Standard
2742,Saloon,Toyota,MARKX,2005.0,Silver,2022-03-30,Auckland,"1,695,200",343.09,Standard
3272,Saloon,Toyota,MARKX,2009.0,Black,2022-03-30,Bay of Plenty,"347,700",28.8,Standard
2595,Saloon,Nissan,BLUEBIRD,2007.0,Silver,2022-03-30,Auckland,"1,695,200",343.09,Standard
587,Hatchback,Nissan,TIIDA,2008.0,Red,2022-03-30,Auckland,"1,695,200",343.09,Standard
3101,Stationwagon,Nissan,MURANO,2007.0,Grey,2022-03-30,Auckland,"1,695,200",343.09,Standard
2263,Hatchback,Volkswagen,POLO,2009.0,Black,2022-03-30,Auckland,"1,695,200",343.09,Standard
3883,Stationwagon,Mitsubishi,OUTLANDER,2010.0,Black,2022-03-30,Waikato,"513,800",21.5,Standard
1569,Utility,Mazda,BOUNTY,2005.0,White,2022-03-30,Auckland,"1,695,200",343.09,Standard
3554,Other Truck,Toyota,HILUX 4WD,1985.0,White,2022-03-30,Nelson,"54,500",129.15,Standard
553,Trailer,Trailer,MANAWATU ENGINEERING,2000.0,Grey,2022-03-30,Canterbury,"655,000",14.72,Standard
